ppe_id,ppe_class,person_id,score
3,no_helmet,47,0.0
3,no_helmet,40,0.0
3,no_helmet,12,0.0
0,helmet,1,0.0
0,helmet,2,0.7875999808311462
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.0
0,helmet,47,0.0
0,helmet,40,0.0
0,helmet,12,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.5310999751091003
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,47,0.0
1,no_helmet,40,0.0
1,no_helmet,12,0.0
2,helmet,1,0.0
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.7853999733924866
2,helmet,47,0.0
2,helmet,40,0.0
2,helmet,12,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.5099999904632568
3,no_helmet,40,0.0
3,no_helmet,12,0.0
4,vest,1,0.0
4,vest,2,0.8414000272750854
4,vest,3,0.0
4,vest,5,0.0
4,vest,31,0.0
4,vest,35,0.0
4,vest,47,0.0
4,vest,40,0.0
4,vest,12,0.0
5,no_helmet,1,0.5519000291824341
5,no_helmet,2,0.0
5,no_helmet,3,0.0
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.0
5,no_helmet,40,0.0
5,no_helmet,12,0.0
0,no_helmet,1,0.0
0,no_helmet,2,0.0
0,no_helmet,3,0.0
0,no_helmet,5,0.5346999764442444
0,no_helmet,31,0.0
0,no_helmet,35,0.0
0,no_helmet,47,0.0
0,no_helmet,40,0.0
0,no_helmet,12,0.0
1,helmet,1,0.0
1,helmet,2,0.0
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.7876999974250793
1,helmet,47,0.0
1,helmet,40,0.0
1,helmet,12,0.0
2,helmet,1,0.0
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,47,0.0
2,helmet,40,0.0
2,helmet,12,0.771399974822998
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.5271999835968018
3,no_helmet,40,0.0
3,no_helmet,12,0.0
4,vest,1,0.0
4,vest,2,0.8438000082969666
4,vest,3,0.0
4,vest,5,0.0
4,vest,31,0.0
4,vest,35,0.0
4,vest,47,0.0
4,vest,40,0.0
4,vest,12,0.0
5,no_helmet,1,0.5390999913215637
5,no_helmet,2,0.0
5,no_helmet,3,0.0
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.0
5,no_helmet,40,0.0
5,no_helmet,12,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7922999858856201
0,helmet,47,0.0
0,helmet,40,0.0
0,helmet,12,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.546500027179718
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,47,0.0
1,no_helmet,40,0.0
1,no_helmet,12,0.0
2,helmet,1,0.0
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,47,0.0
2,helmet,40,0.0
2,helmet,12,0.769599974155426
3,helmet,1,0.7763000130653381
3,helmet,2,0.0
3,helmet,3,0.0
3,helmet,5,0.0
3,helmet,31,0.0
3,helmet,35,0.0
3,helmet,47,0.0
3,helmet,40,0.0
3,helmet,12,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.5300999879837036
4,no_helmet,40,0.0
4,no_helmet,12,0.0
5,vest,1,0.0
5,vest,2,0.8411999940872192
5,vest,3,0.0
5,vest,5,0.0
5,vest,31,0.0
5,vest,35,0.0
5,vest,47,0.0
5,vest,40,0.0
5,vest,12,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.8029999732971191
0,helmet,47,0.0
0,helmet,40,0.0
0,helmet,12,0.0
1,helmet,1,0.0
1,helmet,2,0.0
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
1,helmet,12,0.7894999980926514
2,helmet,1,0.7803999781608582
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,47,0.0
2,helmet,40,0.0
2,helmet,12,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5482000112533569
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.0
3,no_helmet,40,0.0
3,no_helmet,12,0.0
4,vest,1,0.0
4,vest,2,0.8471999764442444
4,vest,3,0.0
4,vest,5,0.0
4,vest,31,0.0
4,vest,35,0.0
4,vest,47,0.0
4,vest,40,0.0
4,vest,12,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.0
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.5408999919891357
5,no_helmet,40,0.0
5,no_helmet,12,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.808899998664856
0,helmet,47,0.0
0,helmet,40,0.0
0,helmet,12,0.0
1,helmet,1,0.0
1,helmet,2,0.0
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
1,helmet,12,0.7986999750137329
2,helmet,1,0.0
2,helmet,2,0.8025000095367432
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,47,0.0
2,helmet,40,0.0
2,helmet,12,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5490999817848206
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.0
3,no_helmet,40,0.0
3,no_helmet,12,0.0
4,no_helmet,1,0.5260999798774719
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
4,no_helmet,12,0.0
5,vest,1,0.0
5,vest,2,0.8478999733924866
5,vest,3,0.0
5,vest,5,0.0
5,vest,31,0.0
5,vest,35,0.0
5,vest,47,0.0
5,vest,40,0.0
5,vest,12,0.0
6,no_helmet,1,0.0
6,no_helmet,2,0.0
6,no_helmet,3,0.0
6,no_helmet,5,0.0
6,no_helmet,31,0.0
6,no_helmet,35,0.0
6,no_helmet,47,0.560699999332428
6,no_helmet,40,0.0
6,no_helmet,12,0.0
7,no_helmet,1,0.0
7,no_helmet,2,0.0
7,no_helmet,3,0.5497999787330627
7,no_helmet,5,0.0
7,no_helmet,31,0.0
7,no_helmet,35,0.0
7,no_helmet,47,0.0
7,no_helmet,40,0.0
7,no_helmet,12,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7962999939918518
0,helmet,47,0.0
0,helmet,40,0.0
0,helmet,12,0.0
1,helmet,1,0.0
1,helmet,2,0.8032000064849854
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
1,helmet,12,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.552299976348877
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.0
2,no_helmet,40,0.0
2,no_helmet,12,0.0
3,helmet,1,0.0
3,helmet,2,0.0
3,helmet,3,0.0
3,helmet,5,0.0
3,helmet,31,0.0
3,helmet,35,0.0
3,helmet,47,0.0
3,helmet,40,0.0
3,helmet,12,0.8021000027656555
4,no_helmet,1,0.5270000100135803
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
4,no_helmet,12,0.0
5,vest,1,0.0
5,vest,2,0.8417999744415283
5,vest,3,0.0
5,vest,5,0.0
5,vest,31,0.0
5,vest,35,0.0
5,vest,47,0.0
5,vest,40,0.0
5,vest,12,0.0
6,no_helmet,1,0.0
6,no_helmet,2,0.0
6,no_helmet,3,0.5462999939918518
6,no_helmet,5,0.0
6,no_helmet,31,0.0
6,no_helmet,35,0.0
6,no_helmet,47,0.0
6,no_helmet,40,0.0
6,no_helmet,12,0.0
7,no_helmet,1,0.0
7,no_helmet,2,0.0
7,no_helmet,3,0.0
7,no_helmet,5,0.0
7,no_helmet,31,0.0
7,no_helmet,35,0.0
7,no_helmet,47,0.5701000094413757
7,no_helmet,40,0.0
7,no_helmet,12,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.79830002784729
0,helmet,47,0.0
0,helmet,40,0.0
0,helmet,12,0.0
1,helmet,1,0.0
1,helmet,2,0.7922999858856201
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
1,helmet,12,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5394999980926514
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.0
2,no_helmet,40,0.0
2,no_helmet,12,0.0
3,no_helmet,1,0.535099983215332
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.0
3,no_helmet,40,0.0
3,no_helmet,12,0.0
4,vest,1,0.0
4,vest,2,0.840499997138977
4,vest,3,0.0
4,vest,5,0.0
4,vest,31,0.0
4,vest,35,0.0
4,vest,47,0.0
4,vest,40,0.0
4,vest,12,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.0
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.5602999925613403
5,no_helmet,40,0.0
5,no_helmet,12,0.0
6,no_helmet,1,0.0
6,no_helmet,2,0.0
6,no_helmet,3,0.5324000120162964
6,no_helmet,5,0.0
6,no_helmet,31,0.0
6,no_helmet,35,0.0
6,no_helmet,47,0.0
6,no_helmet,40,0.0
6,no_helmet,12,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7825000286102295
0,helmet,47,0.0
0,helmet,40,0.0
0,helmet,12,0.0
1,helmet,1,0.0
1,helmet,2,0.7853000164031982
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
1,helmet,12,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5335000157356262
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.0
2,no_helmet,40,0.0
2,no_helmet,12,0.0
3,no_helmet,1,0.5497999787330627
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.0
3,no_helmet,40,0.0
3,no_helmet,12,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.5734999775886536
4,no_helmet,40,0.0
4,no_helmet,12,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.5529999732971191
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.0
5,no_helmet,40,0.0
5,no_helmet,12,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.784500002861023
0,helmet,47,0.0
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7821999788284302
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5320000052452087
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.5738999843597412
3,no_helmet,40,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5551000237464905
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
5,no_helmet,1,0.5598000288009644
5,no_helmet,2,0.0
5,no_helmet,3,0.0
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.0
5,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7807999849319458
0,helmet,47,0.0
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7893000245094299
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5227000117301941
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.5708000063896179
3,no_helmet,40,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.560699999332428
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7810999751091003
0,helmet,47,0.0
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7932000160217285
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5163000226020813
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.5656999945640564
3,no_helmet,40,0.0
4,vest,1,0.0
4,vest,2,0.8328999876976013
4,vest,3,0.0
4,vest,5,0.0
4,vest,31,0.0
4,vest,35,0.0
4,vest,47,0.0
4,vest,40,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.5613999962806702
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.0
5,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7871999740600586
0,helmet,47,0.0
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7965999841690063
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5134999752044678
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.5666000247001648
3,no_helmet,40,0.0
4,no_helmet,1,0.5324000120162964
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.5529000163078308
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.0
5,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7894999980926514
0,helmet,47,0.0
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7791000008583069
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.0
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.5504000186920166
2,no_helmet,40,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5135999917984009
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.0
3,no_helmet,40,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5547999739646912
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
5,no_helmet,1,0.5157999992370605
5,no_helmet,2,0.0
5,no_helmet,3,0.0
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.0
5,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7950000166893005
0,helmet,47,0.0
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7727000117301941
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.0
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.5325000286102295
2,no_helmet,40,0.0
3,no_helmet,1,0.5127999782562256
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.0
3,no_helmet,40,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.4848000109195709
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.5533000230789185
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.0
5,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.8025000095367432
0,helmet,47,0.0
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7835999727249146
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.0
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.5383999943733215
2,no_helmet,40,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.4977000057697296
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.0
3,no_helmet,40,0.0
4,no_helmet,1,0.5090000033378601
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.5534999966621399
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.0
5,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.800599992275238
0,helmet,47,0.0
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7713000178337097
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
2,helmet,1,0.0
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,47,0.0
2,helmet,40,0.6693000197410583
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5289999842643738
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.0
3,no_helmet,40,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.552299976348877
4,no_helmet,40,0.0
5,no_helmet,1,0.5011000037193298
5,no_helmet,2,0.0
5,no_helmet,3,0.0
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,47,0.0
5,no_helmet,40,0.0
6,no_helmet,1,0.0
6,no_helmet,2,0.0
6,no_helmet,3,0.5482000112533569
6,no_helmet,5,0.0
6,no_helmet,31,0.0
6,no_helmet,35,0.0
6,no_helmet,47,0.0
6,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.8126999735832214
0,helmet,47,0.0
0,helmet,40,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.5419999957084656
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,47,0.0
1,no_helmet,40,0.0
2,helmet,1,0.0
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,47,0.0
2,helmet,40,0.7616999745368958
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.573199987411499
3,no_helmet,40,0.0
4,no_helmet,1,0.515999972820282
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
0,no_helmet,1,0.0
0,no_helmet,2,0.0
0,no_helmet,3,0.0
0,no_helmet,5,0.5462999939918518
0,no_helmet,31,0.0
0,no_helmet,35,0.0
0,no_helmet,47,0.0
0,no_helmet,40,0.0
0,no_helmet,65,0.0
1,helmet,1,0.0
1,helmet,2,0.0
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.8091999888420105
1,helmet,47,0.0
1,helmet,40,0.0
1,helmet,65,0.0
2,helmet,1,0.0
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,47,0.0
2,helmet,40,0.7389000058174133
2,helmet,65,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.5746999979019165
3,no_helmet,40,0.0
3,no_helmet,65,0.0
4,no_helmet,1,0.5266000032424927
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
4,no_helmet,65,0.0
0,no_helmet,1,0.0
0,no_helmet,2,0.0
0,no_helmet,3,0.0
0,no_helmet,5,0.5605000257492065
0,no_helmet,31,0.0
0,no_helmet,35,0.0
0,no_helmet,47,0.0
0,no_helmet,40,0.0
0,no_helmet,65,0.0
1,helmet,1,0.0
1,helmet,2,0.0
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.7980999946594238
1,helmet,47,0.0
1,helmet,40,0.0
1,helmet,65,0.0
2,helmet,1,0.0
2,helmet,2,0.7993999719619751
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,47,0.0
2,helmet,40,0.0
2,helmet,65,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,47,0.5512999892234802
3,no_helmet,40,0.0
3,no_helmet,65,0.0
4,no_helmet,1,0.5295000076293945
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,47,0.0
4,no_helmet,40,0.0
4,no_helmet,65,0.0
0,no_helmet,1,0.0
0,no_helmet,2,0.0
0,no_helmet,3,0.0
0,no_helmet,5,0.5726000070571899
0,no_helmet,31,0.0
0,no_helmet,35,0.0
0,no_helmet,47,0.0
0,no_helmet,40,0.0
0,no_helmet,65,0.0
1,helmet,1,0.0
1,helmet,2,0.7947999835014343
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,47,0.0
1,helmet,40,0.0
1,helmet,65,0.0
2,helmet,1,0.0
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.794700026512146
2,helmet,47,0.0
2,helmet,40,0.0
2,helmet,65,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
